ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Yellow[334],Shrine Maiden of Chains (Saraana),"When paired with Uruuru, increase own Air Power by 15% (35%), and Reload and Accuracy by 10% (20%).",Saraana,,,
Yellow[335],Shrine Maiden of Chains (Uruuru),"When paired with Saraana, increases own Air Power by 15% (35%), and Reload and Accuracy by 10% (20%).",Uruuru,,,
Yellow[336],Single-Minded,"Every time 2 enemy aircraft are shot down within your Vanguard's AA range: increases this ship's AA by 1.5% (6%) (can be stacked up to 5 times). Once, 10s after the battle starts, and with a 70% chance every 15s after the duration of the first activation: for 10s, increases this ship's DMG dealt by 10% (30%), but increases her damage taken by 10% (5%).",Charybdis,,,
Yellow[337],Sinner's Whispers,"When the battle starts, reduces the HP of allied surface ships other than this ship by 15. For every ship that loses HP as a result of this effect: increases this ship's FP and EVA by 1% (4%), lasting for 40s. When this effect ends and this ship is afloat, all ships in the fleet will restore 100 HP and this ship takes 10% (20%) reduced DMG from Torpedoes until the end of battle.",Algérie META,,,
Yellow[338],Sister's Temperament,"In combat, increases Firepower and Evasion of all Fletcher-class destroyers in the fleet by 10% (30%).",Fletcher,,,
Yellow[339],Sisterly Bond,"If sortied with Ping Hai, increases own Firepower by 15% (35%).",Ning Hai,,,
Yellow[340],Sisterly Bond,"If sortied with Ning Hai, increases own Firepower by 15% (35%).",Ping Hai,,,
Yellow[341],Sisterly Bond+,"Increases this ship's Main Gun efficiency by 15% (35%). Upgrades this ship's All Out Assault skill to level III and decreases its shot requirement to 4. When sortied with Ping Hai: increases this ship's FP by 15% (35%). When sortied with Yat Sen and while this ship is not in the frontmost position of your Vanguard: increases this ship's DMG dealt by 5% (15%) and upgrades her All Out Assault skill to level IV, but decreases her Evasion Rate by 10% (Replaces Sisterly Bond)",Ning Hai,,Needs Augment,
Yellow[342],Sisterly Bond+,"Increases this ship's Main Gun efficiency by 15% (35%). Upgrades this ship's All Out Assault skill to level III and decreases its shot requirement to 4. When sortied with Ning Hai: increases this ship's FP by 15% (35%). When sortied with Yat Sen and while this ship is not in the frontmost position of your Vanguard: increases this ship's DMG dealt by 5% (15%) and upgrades her All Out Assault skill to level IV, but decreases her Evasion Rate by 10% (Replaces Sisterly Bond)",Ping Hai,,Needs Augment,
Yellow[343],Skyslayer's Edge,Increases the DMG this ship deals to enemy CVs and CVLs by 5% (20%). While this ship is afloat: increases the TRP of your Vanguard by 5% (20%). Also increases Vanguard's Crit Rate by 3% (12%) starting at skill level 7.,Noshiro,,,
Yellow[344],Slash & Circus,"When the battle starts: for 90s, increases this ship's AA by 5% (15%) and decreases her cannon DMG taken by 3.5% (8%). 5s after the battle starts, and every 30s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). If this ship has the Gridman Calibur or Sky Vitter equipped, or if this ship is sortied with Namiko or Hass: enhances this barrage.",Rikka Takarada,,,
Yellow[345],Smoldering Core - Hatakaze,"Every 15 (10) times this ship fires her Main Guns: fires a special barrage.[Operation Siren]
Every 15 (10) times this ship fires her Main Guns: fires a special barrage. When fighting humanoid Siren fleets or Boss fleets: decreases your META ships' DMG taken by 2% (6%)",Hatakaze META,,,
Yellow[346],Soaring Star-Chaser,Increases this ship's FP and ACC by 5% (20%). Increases this ship's DMG dealt by 1% (10%) to enemies with less SPD than this ship.,Constellation,,,
Yellow[347],Solemn Zealotry,"Reduces the speed of torpedoes fired by this ship by 10 knots, increases Torpedo Crit Rate by 20% (40%), Torpedo Crit DMG by 20% (40%), and decreases the loading time of the first Torpedo salvo by 50%.",Duca degli Abruzzi,,,
Yellow[348],Something Beam,"When the battle starts: for 90s, increases this ship's EVA by 5% (15%). Every 18s: fires a Lv.1 (Lv.10) beam using the Penetrator Gun which inflicts Armor Break to Heavy Armor enemies hit (DMG is based on the skill's level).",Yume Minami,,,
Yellow[349],Something Beam+,"When the battle starts: for 90s, increases this ship's EVA by 5% (15%) and decreases the DMG taken by 8%. Every 18s: fires a Lv.1 (Lv.10) beam using the Penetrator Gun which inflicts Armor Break to Heavy Armor enemies hit (DMG is based on the skill's level). (Replaces Something Beam)",Yume Minami,,Needs Augment,
Yellow[350],Sonnez la Charge!,"Increases the TRP and EVA of all your Vauquelin-class DDs by 5% (15%) and increases this ships FP, AA, and Accuracy by 4.5% (12%) for 30s after the battle starts.",Vauquelin,,,
Yellow[351],Soul of Tohno,"When this ship's Main or Secondary Gun hits an enemy: 10% (20%) chance to increase this ship's RLD by 5% (can be stacked up to 3 times). When this buff reaches its max stacks, the following effects activate:1) Performs a Lv.1 (Lv.10) slash attack; 2) Increases this ship's Main Gun DMG dealt by 10% until the battle ends;
3) Until the battle ends, if the skill Enka Tuypa's special barrage activates: performs an additional 10% (20%) special slash attack (slash attack DMG is based on the skill's level).",Yūyaki,,,
Yellow[352],Soul of Tohno+,"When this ship's Main or Secondary Gun hits an enemy: 10% (20%) chance to increase this ship's RLD by 5% (can be stacked up to 3 times). When this buff reaches its max stacks, the following effects activate:1) Performs a Lv.1 (Lv.10) Secret Ninja Art: Poro Kamuyasi; 2) Increases this ship's Main Gun DMG dealt by 10% until the battle ends; 3) Until the battle ends, if the skill Enka Tuypa's special barrage activates: performs an additional Lv.1 (Lv.10) Secret Ninja Art: Poro Kamuyasi (DMG is based on the skill's level).
(Replaces Soul of Tohno)",Yūyaki,,Needs Augment,
Yellow[353],Special Lead Ship,"In battle, increases Firepower, Evasion by 15% (30%) and Torpedo by 4% (10%) for all Special Type (Tokugata) Destroyers in the same fleet.",Fubuki,,,
Yellow[354],Specialized Bulin Custom MKIII,Can be used as material to Limit Break any ship of Ultra Rare (UR) quality.,Specialized Bulin Custom MKIII,,,
Yellow[355],Stalwart Advance,"As long as this ship is afloat, increase the AA stat of each of your Sakura Empire main fleet ships by 5% (15%). If there are three or more Sakura Empire ships in your fleet (including this ship), increase this ship's FP by 1% (10%) and increase the TRP of each vanguard ship in your fleet by 1% (10%).",Kii,,,
Yellow[356],Starlit Debut,"1s after the battle begins: for 30s, increases this ship's FP, TRP, and ASW by 1% (10%) and decreases the DMG your fleet takes from enemy aircraft by 1.5% (6%).",Li'l Sandy,,,
Yellow[357],Strike Orders Received!,Increases this ship's TRP by 4% (10%). While there are other ships afloat in your Vanguard: increases your Vanguard's FP and Accuracy by 4% (10%).,Shirayuki,,,
Yellow[358],Strong-Willed Support,"Once per battle, when this ship's Health falls under 10%, decrease this ship's burn damage taken by 50% and heal 1% of her max Health every second for 1s (10s). As long as this ship is afloat, if a fleet this ship is NOT in engages in battle:If that fleet's Flagship is a BB: decrease the main gun spread of all BBs in that fleet by 2.
20s after that battle starts: fire a special barrage that decreases the Speed of enemies it hits by 40% for 5s (barrage damage scales with skill level).",Kronshtadt,,,
Yellow[359],Substitute Mechanism: Holy Thurible,"When this ship uses a HE Main Gun: increases this ship's FP by 1% (5%), AA by 5% (15%), and increases that Main Gun's armor modifier against Heavy armor by 5% (15%).
When this ship uses an AP Main Gun: increases this ship's FP by 1% (5%), RLD by 5% (15%), and increases its Main Gun Crit Rate by 5% (20%).
While this ship is above 75% HP: absorbs 50% of the DMG your Flagship takes (does nothing if this ship is the Flagship); when this ship's HP falls below 75%: increases this ship's EVA and Accuracy by 5% (15%).",Champagne,,,
Yellow[360],Support Carrier,When this ship launches an Airstrike: heals your entire Vanguard for 3.5% (8%) of its max HP.,Shouhou,,,
Yellow[361],Support Carrier,When this ship launches an Airstrike: heals your entire Vanguard for 3.5% (8%) of its max HP.,Unicorn,,,
Yellow[362],Supporting Role,"At the start of the battle, if this ship is NOT in the frontmost position of the Vanguard: increases this ship's FP, TRP, AA, and RLD by 10% (20%). If there are other Royal Navy ships in the same fleet: increases this ship's DMG dealt by 3.5% (8%).",Hermione,,,
Yellow[363],Supporting Wings,"As long as this ship is afloat:Increase AVI by 4.5% (12%) and RLD by 5% (10%) for all CVs and CVLs in your fleet (including this ship). Decrease the load time of this ship's first airstrike by 10% (25%).
Increase AVI and RLD by 3.5% (8%) for all CVs and CVLs in each fleet this ship is NOT in. [In Operation Siren, increase these stats by 2% (4%) instead.]
(This skill does not stack with itself or other Supporting Wings skills in any way. The same-fleet buff takes priority over the cross-fleet buff, if applicable.)",Casablanca,,,
Yellow[364],Supporting Wings - Argus,"When the HP of a CV or CVL in your fleet falls below 20% as a result of DMG taken: restores 10% of that ship's max HP (can only activate once per ship).While this ship is afloat:When the fleet this ship is in starts a battle, increases your CVs' and CVLs' AVI by 4.5% (12%) and RLD by 5% (10%), and decreases the loading time of this ship's first airstrike by 10% (25%);
When the battle starts for the fleet this ship is NOT in, increases your CVs' and CVLs' AVI and RLD by 3.5% (8%). (In Operation Siren, increases by 2% (4%) instead)Does not stack with the skill ""Supporting Wings.""",Argus,,,
Yellow[365],Supporting Wings - Independence,"Improves the ""Knight of the Sky"" TBF Avenger airstrike. Additionally, as long as this ship is afloat:Increase AVI by 4.5% (12%) and RLD by 5% (10%) for all CVs and CVLs in your fleet (including this ship). Decrease the load time of this ship's first airstrike by 10% (25%).
Increase AVI and RLD by 3.5% (8%) for all CVs and CVLs in each fleet this ship is NOT in. [In Operation Siren, increase these stats by 2% (4%) instead.]
(This skill does not stack with itself or other Supporting Wings skills in any way. The same-fleet buff takes priority over the cross-fleet buff, if applicable.)",Independence,Needs Retrofit,,
Yellow[366],Swirling Cherry Blossoms,"The first 3 Airstrikes launched by this ship will heal 3 times over 3s, each heal targeting the allied surface ship with lowest percentage of remaining HP. Each heal restores HP equal to 1.2% (3%) of Ryuuhou's maximum HP. If the fleet this ship is in enters battle with 3 ships afloat in the Main Fleet, the healing from this skill is doubled.",Ryuuhou,,,
Yellow[367],Sword or Shield,"When sortieing as Lead Ship, own main gun efficiency is increased by 5% (20%) and Anti-Air gun efficiency is decreased by 30%.",Le Triomphant,,,
Yellow[368],T-Cross Formation,When firing main gun: 30% (60%) chance to increase damage dealt by all Battleships/Battlecruisers by 5% (20%) for 8s. (Does not include aviation battleships.),Mikasa,,,
Yellow[369],Tactical Command: Cruisers,"Increases Firepower, Torpedo stat, and Reload of all Cruisers by 1% (10%). Does not stack with other command skills that have similar effect.",Leipzig,,,
Yellow[370],Tactical Command: Cruisers,"Increases Firepower, Torpedo stat, and Reload of all Cruisers by 1% (10%). Does not stack with other command skills that have similar effect.",Nachi,Needs Retrofit,,
Yellow[371],Tactical Command: Destroyers,"Increases Firepower, Torpedo stat, and Reload of all Destroyers in the fleet by 1% (10%). Does not stack with other command skills that have similar effect.",Fletcher,,,
Yellow[372],Target Recognition,"Increases this ship's DMG dealt to Iron Blood, Sardegna Empire, Sakura Empire, and META ships by 1% (10%). Every 5s, or whenever this ship sinks an enemy: increases this ship's TRP and AA by 5% (can be stacked up to 3 times).",Memphis META,,,
Yellow[373],Tarot Card Divination,"When battle starts: makes a divination that will apply a random buff to self. Possible buffs (25% chance each):AA INCREASED!: Increases Anti-Air by 4.5% (12%).
RLD INCREASED!: Increases Reload by 4.5% (12%).
ATK INCREASED!: Increases Aviation by 4.5% (12%).
BOOST!: Reduces cooldown of first airstrike by 10% (20%).",Ookami Mio,,,
Yellow[374],Task Force Leader,Increase this ship's AVI by 5% (15%). When sortied as the Flagship: increases the FP of your Eagle Union BBs by 5% (15%). When sortied in any other position: increases the FP and AA of your Eagle Union DDs by 5% (15%).,Bunker Hill,,,
Yellow[375],Tempestuous Blade,Increases this ship's FP by 10% (20%) and ACC by 1% (5%). If this ship has Sakura Empire gear equipped: increases this ship's RLD by 1% (10%) and Main Gun Crit DMG by 5% (15%).,Musashi,,,
Yellow[376],The Butterfly's Last Gasp,"For the first 3 battles of each sortie that the fleet this ship is in is deployed: every 20s, fires a special barrage (DMG is based on this skill's level); For the 4th and 5th battles of each sortie that the fleet this ship is NOT in is deployed: every 20s, fires a special barrage as long as this ship is still afloat (DMG is based on this skill's level).",Fusou META,,,
Yellow[377],The Eagle Soars Free,"When this ship launches an airstrike: decreases your Yorktown-class CVs' airstrike loading time by 1% (10%) and decreases it by 3.5% (8%) for your other Essex-class CVs (only affects the currently loading airstrike once; effect does not stack).Your Yorktown-class and Essex-class CVs gain the following effects during battle:
Increases their DMG dealt by 1% (10%)
When they launch an airstrike: also launches a Lv.1 (Lv.10) interceptive airstrike (DMG is based on the skill's level).",Yorktown II,,,
Yellow[378],The Flawless Knife-Thrower,Increases this ship's FP and AA by 5% (15%). If the fleet this ship is in has the Out of Ammo debuff: reduces the DMG debuff effect on this ship by 5% (15%).,Foch,,,
Yellow[379],The Fruits of Labor,"When this ship sinks an enemy: increases this ship's AVI and RLD by 1% (5%) until the end of the battle (can be stacked up to 3 times). At the start of the battle, if there is another The Idolmaster collab ship in your fleet: adds 3 stacks of this buff.",Chihaya Kisaragi,,,
Yellow[380],The Glory of the Never-Setting Sun,"Increases this ship's DMG against Sakura Empire, Iron Blood, Sardegna Empire, and Siren ships by 4% (10%). When your fleet contains 3 or more Royal Navy ships (excluding this ship): increases this ship's FP, RLD, EVA, and AA by 4% (20%).",King George V,,,
Yellow[381],The Glory of the Never-Setting Sun+,"Increases this ship's DMG dealt to Sakura Empire, Iron Blood, Sardegna Empire, and Siren ships by 4% (10%). If there is another Royal Navy ship in your fleet: increases this ship's FP, RLD, EVA, and AA by 4% (20%); if there is no other Royal Navy ship, this ship's ""Armament Optimization"" skill does not need her to equip the Quadruple 356mm Main Gun for the effect to work. (Replaces The Glory of the Never-Setting Sun)",King George V,,Needs Augment,
Yellow[382],The Great One's Shadow,If this ship is equipped with a Sakura Empire aircraft: increases this ship's AVI and Accuracy by 5% (15%); If not equipped with any Sakura Empire aircraft: increases this ship's AA and Accuracy by 5% (15%) instead.,Hakuryuu,,,
Yellow[383],The Great One's Shadow+,"Increases this ship's AVI, AA, and ACC by 10% (20%). When the battle starts, if this ship has Sakura Empire aircraft equipped, or if there is another Sakura Empire ship in your fleet: increases all of this ship's weapon efficiencies by 1% (10%). (Replaces The Great One's Shadow)",Hakuryuu,,,Needs Fate Sim 5
Yellow[384],The Hunt is On,Every time this ship sinks an enemy: increases this ship's FP and ACC by 1% (5%) (can be stacked up to 3 times; the final stack additionally increases RLD by 5% (15%)).,Lützow,,,
Yellow[385],The Iris's Flagbearer,"When sortied as flagship:Increase all Iris Libre and Vichya Dominion ships' Firepower, Torpedo, Accuracy, and Reload stats by 5% (15%).
All Iris Libre ships deal 1.5% (6%) more damage.
All Vichya Dominion ships receive 1.5% (6%) less damage.",Richelieu,,,
Yellow[386],The Light of Dawn,"While alive in fleet, decreases the Evasion Rate of all enemy Destroyers and Light Cruisers by 10% (20%).",Aurora,,,
Yellow[387],The Royal Navy Legend,Decreases the Spread Range of this ship's equipped Main Guns by 0.5 (5). Increases this ship's FP by 3% (15%) and its Hit Rate against DDs by 3% (15%).,Warspite,Needs Retrofit,,
Yellow[388],The Third Day of Flirting,"During battle, if the number of Hololive ships in the fleet is odd: increases own damage dealt with Main Gun by 4.5% (12%); otherwise decreases damage taken from bullets by self by 1% (5%). Every 20s after battle starts, reduces damage taken by a random allied ship by 1% (5%) for 10s.",Natsuiro Matsuri,,,
Yellow[389],The Unyielding Jintsuu,"Decreases damage taken to self by 20%. While alive in fleet, increases Torpedo critical hit chance for all Light Cruisers and Destroyers in the same fleet by 4% (10%). Starting from level 6 of the skill, also increases Torpedo critical hit damage by 5% (30%).",Jintsuu,Needs Retrofit,,
Yellow[390],The Wave of a Pleasant Dream,When launching an airstrike: fires a wave of light that reduces damage dealt by enemy ships by 1% (5%) for 8s.,Murasaki Shion,,,
Yellow[391],The Wonder of Kula Gulf,"Decreases this ship's torpedo DMG taken by 5% (15%). At the start of the battle, if there are 3 ships afloat in your Vanguard and there is an Eagle Union ship in the backmost position (other than this ship): increases that ship's EVA by 4.5% (12%).",Helena,Needs Retrofit,,
Yellow[392],This Time... I'm Prepared,"When a ship in your Vanguard rams into an enemy: decreases that ship's DMG taken by 15% (25%) and increases your Vanguard's FP and ACC by 1% (10%) for 10s (does not stack; repeat activations only refresh the buff's duration). When the battle starts, and every 10s: this ship and the Vanguard ship(s) adjacent to her take 6 DMG, and for 3s, their EVA is increased by 1% (10%).",Miyuki,,,
Yellow[393],Together We Shine Brighter,"Increases your Illustrious-class CVs' DMG dealt by 3.5% (8%). When the battle starts:Increases AVI and ACC by 5% (15%) for all your Illustrious-class CVs except this ship;
If sortied with Prince of Wales, Repulse, or Repulse META: increases this ship's AVI by 5% (15%) and ACC by 4.5% (12%);
If sortied with neither of the above ships, and if this ship is the only Illustrious-class CV in your fleet: increases this ship's AVI by 5% (15%).",Indomitable,,,
Yellow[394],Torpedo Command - Kagerou,"Increases your Vanguard's TRP by 5% (15%) (does not stack with other ""Torpedo Command"" skills). Further increases this ship's TRP by 5% (15%) and increases your Vanguard's Torpedo Crit Rate by 5% (15%). (Replaces Torpedo Command: Vanguard)",Kagerou,,Needs Augment,
Yellow[395],Torpedo Command: Destroyers,Increases the TRP of all DDs in your fleet by 5.0% (15.0%). Does not stack with the same skill.,Abukuma,,,
Yellow[396],Torpedo Command: Destroyers,Increases the TRP of all DDs in your fleet by 5.0% (15.0%). Does not stack with the same skill.,Comet,,,
Yellow[397],Torpedo Command: Destroyers,Increases the TRP of all DDs in your fleet by 5.0% (15.0%). Does not stack with the same skill.,Gridley,,,
Yellow[398],Torpedo Command: Destroyers,Increases the TRP of all DDs in your fleet by 5.0% (15.0%). Does not stack with the same skill.,Hatsuharu,Needs Retrofit,,
Yellow[399],Torpedo Command: Destroyers,Increases the TRP of all DDs in your fleet by 5.0% (15.0%). Does not stack with the same skill.,Mutsuki,Needs Retrofit,,
Yellow[400],Torpedo Command: Destroyers,Increases the TRP of all DDs in your fleet by 5.0% (15.0%). Does not stack with the same skill.,Yamakaze,,,
Yellow[401],Torpedo Command: Vanguard,Increases the TRP of your Vanguard by 5% (15%). Does not stack with the same skill.,Kagerou,,,
Yellow[402],Torpedo Command: Vanguard,Increases the TRP of your Vanguard by 5% (15%). Does not stack with the same skill.,Shiratsuyu,,,
Yellow[403],Torpedo Squadron,"While alive in fleet, increases Torpedo stat and Reload for all Light Cruisers and Destroyers in the same fleet by 3% (15%).",Naka,,,
Yellow[404],Torpedo Squadron,"While alive in fleet, increases Torpedo stat and Reload for all Light Cruisers and Destroyers in the same fleet by 3% (15%).",Sendai,,,
Yellow[405],Trajectory Marking,"At the start of the battle, increases Main Gun Efficiency by 4% (10%) and Accuracy by 5% (15%) for all your Northern Parliament DDs that have a Northern Parliament Main Gun equipped.",Tashkent,,,
Yellow[406],Trajectory Recalibration,"Increases this ship's FP by 1% (10%). If this ship is not your Flagship, and your Flagship is a BB or BC: when this ship fires her Main Guns, this ship's volleys will fire from the Flagship position.",Revenge,,,
Yellow[407],Treasure of the Loyal Protector,"Increases this ship's Evasion Rate by 2.5% (7%). Once per battle, when this ship's HP falls below 35% as a result of DMG taken: restores 3.5% (8%) of this ship's max HP.",Adventure Galley,,,
Yellow[408],Treasure of the Loyal Protector+,"Increases this ship's Evasion Rate by 2.5% (7%). Once per battle, when this ship's HP falls below 50% as a result of DMG taken: restores 3.5% (8%) of this ship's max HP; also once per battle, when this ship's HP falls below 35% as a result of DMG taken: restores 3.5% (8%) of this ship's max HP. (Replaces Treasure of the Loyal Protector)",Adventure Galley,,Needs Augment,
Yellow[409],Trepidation of Destruction,Increase the damage dealt for this ship's first main gun salvo each battle by 20% (50%). Enemies hit by this ship's main gun take 3% (12%) more damage for 8s.,Duke of York,,,
Yellow[410],Tricks of the Trade,"If this ship has Cargo equipped: decreases this ship's Burn duration by 3s and decreases her and your Dragon Empery CVs' and CVLs' Burn DMG taken by 5% (15%). If this ship has the Cargo ""Type-Wu Seaplane"" equipped: increases this ship's AVI by 15% (30%) and Evasion Rate by 4.5% (12%) and, every 10s, launches a special Lv.1 (Lv.10) airstrike (DMG is based on the skill's level).",Ting An,,,
Yellow[411],Tricolor Order,Main gun shots ignore enemy armor type. Armor modifier is 105% (115%).,Black Heart,,,
Yellow[412],Two-Faced Fox,"During battle, increases own Firepower stat by 5% (15%). After defeating 3 enemy nodes in a sortie, increases own Torpedo stat by 4.5% (12%). [This skill's sortie battle counter resets when moving to a new area or changing your formation within Operation Siren.]",Shirakami Fubuki,,,
Yellow[413],Unblemished White Cliffs,"Increases this ship's AVI and ACC by 5% (15%); if there are 3 or more Royal Navy ships in your fleet, further increases this ship's AVI and AA by 1% (10%).",Albion,,,
Yellow[414],Unfettered Freedom,Increases this ship's AVI by 5% (15%). When this ship launches an airstrike: launches an additional Lv.1 (Lv.10) airstrike with aircraft and monochrome shells. Hits scored by these monochrome shells count as hits toward this ship's Star-Studded Formation skill.,Chen Hai,Needs Retrofit,,
Yellow[415],United As One,"During sortie with 6 ships in the fleet, increase own Firepower, Reload by 10% (25%), and Evasion by 4% (10%).",Tai Yuan,,,
Yellow[416],United As One+,When sortied in a full fleet with 6 ships: increases this ship's FP and RLD by 10% (25%) and TRP and EVA by 4% (10%). (Replaces United As One),Tai Yuan,Needs Retrofit,,
Yellow[417],Universal Bulin,Can be used as material to Limit Break any ship of Elite (SR) quality and below.,Universal Bulin,,,
Yellow[418],Untarnishable Brilliance of Gold,"When the battle starts: deploys a barrier (lasts 30s) that can negate up to 5% (10%) of this ship's max HP in DMG, and increases this ship's FP by 1% (10%) and decreases her DMG taken by 10% (20%) until the battle ends. While this ship is afloat: increases your Tempesta ships' FP and DMG dealt by 1% (10%).",São Martinho,,,
Yellow[419],Untold Tales,"During a sortie, whenever the fleet this ship is in sinks an enemy fleet: increase this ship's AA and EVA by 5.0% (can be stacked up to 3 times).While this ship is afloat, the following effects are applied to the fleet this ship is NOT in:For the 1st and 2nd battle: launches a supporting barrage 20s after battle starts (damage is based on skill level).
For the 3rd and 4th battle: decreases damage taken by 3.5% (8%) for all Sardegna Empire ships in that fleet.
[This skill's sortie battle counter resets when moving to a new area or changing your formation within Operation Siren.]",Marco Polo,,,
Yellow[420],"Veni, Vidi, Vici","Increases this ship's FP and ACC by 5% (15%).
When the battle starts, and every 20s: performs a sonar scan that reveals enemy SSs for 8s.
Every 10s, and every time this ship sinks an enemy: increases this ship's Crit Rate and Crit DMG by 1% (5%) (can be stacked up to 3 times).",Roma,,,
Yellow[421],Waltzing Beyond Tragedy,"When the battle starts, if there are 3 or more Eagle Union ships afloat in your fleet: increases this ship's AVI and ACC by 5% (15%).Every 18s after the battle starts: 50% (100%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) and decreases this ship's Detection Gauge value by 2 once a second for 5s.
While this ship is afloat, for the first 4 battles another fleet fights during a sortie: increases the FP of that fleet's Main Fleet Eagle Union ships by 1.5% (6%); 20s after that fleet's battle starts: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",Yorktown II,,,
Yellow[422],Waters of Styx,"Increases this ship's max Airstrike capacity to 3 and restores 1% HP to all ships in the same fleet as this ship once every 40s (20s). 20s after the fleet this ship is NOT in starts a battle: heals that fleet's Vanguard for 1.5% (3%) HP.
(In Operation Siren, the cross-fleet healing effect is halved. Toll of War effect does not negate the max Airstrike capacity increase.)",Perseus,,,
Yellow[423],What a Pain...,"Increases this ship's FP by 5% (15%). When the battle starts: restores 3.5% (8%) of her max HP once per second for 5s. 5s after this ship's HP falls below 30% as a result of DMG taken, or 45s after she has entered the battle: this ship leaves the battle.",Whydah,,,
Yellow[424],Whimsical Protector,"At the start of the battle: increases this ship's AA and EVA by 5% (15%) for 60s. While there are 3 ships in your Vanguard and this ship is in the middle position: decreases DMG taken by your Vanguard's frontmost ship by 4% (10%) for 50s, and increases DMG dealt by your Vanguard's backmost ship by 4% (10%) for 50s.",Stephen Potter,,,
Yellow[425],Wild Growth,"When this ship gains a stack of Wood Element: activates ""Wild Growth"" Lv.1 (Lv.10) (DMG is based on the skill's level; 5s cooldown between activations).",Serri Glaus,,,
Yellow[426],Will of the Iron Blood,"Increases the Main Gun, Torpedo, and Airstrike Crit Rate of all your Iron Blood ships by 4% (20%), increases their RLD by 4.5% (12%), and increases Tirpitz's DMG by 20% (40%).",Bismarck,,,
Yellow[427],Will of the Tribunal,"Increase this ship's ACC by 4.5% (12.0%). When the battle starts for each Vichya Dominion ship in your fleet: increase this ship's FP and AA by 1.0% (5.0%). When the battle starts, if there is a Vichya Dominion ship in your Vanguard: increase this ship's RLD by 1.0% (10.0%)",Clemenceau,,,
Yellow[428],Within the Thunder's Roar,"Increase this ship's Accuracy by 5% (15%) and decrease her damage taken from torpedoes by 10%. While this ship is afloat, when a fleet this ship is NOT in engages in battle:Increase TRP for all DDs in that fleet by 1% (10%) for the full battle.
30s into that battle, fire a supporting torpedo barrage (damage is based on the skill level).",Shimakaze,,,
Yellow[429],Yesterday Once More,"When this ship fires her Secondary Guns: 40% (70%) chance to fire an additional attack (this effect cannot activate again until this ship sinks an enemy, or after a 10s cooldown).Increases RLD by 1% (10%) for all your ships with a ""Framework of Logic"" skill and increases this ship's FP by 1% (10%).
When this ship fires her Main Guns while sortied with a ship that has the ""Pearl's Tears"" equipped: 50% chance to restore 6% max HP to the ship in your Vanguard with the lowest percentage HP remaining.",Arizona META,,,
Yellow[430],Youthful Light,"Every 20s, 30% (60%) chance to reduce Firepower, Torpedo stat, and Aviation of enemy ships by 4.5% (12%) for 10s.",Lena,,,
Yellow[431],Yukikaze of Kure,"While alive in fleet, reduce damage received by the backline by 3.5% (8%). Once per battle, when any ship in the backline drops below 20% health, heal said ship for 4% (10%) of their max HP.",Yukikaze,,,
Yellow[432],Yuni's Aid,"This ship starts the battle with 1 Airstrike loaded. When this ship launches an Airstrike: heals your entire Vanguard for 3.5% (8%) of its max HP; the first time this effect activates every battle, it also heals your entire Main Fleet for 1% (5%) of its max HP and the lowest percentage HP ship in your Main Fleet for another 1.2% (3%) of its max HP.
(Replaces ""Support Carrier"")",Unicorn,Needs Retrofit,,
Yellow[433],Z Vanguard,Increases the FP and EVA of all Z-class DDs in your Vanguard by 20% (40%).,Z1,,,
Yellow[434],Z Vanguard+,"Increases this ship's RLD and ACC by 20% (40%) and increases your Z-class DDs' FP, EVA, and AA by 20% (40%). Increases this ship's Main Gun efficiency by 10%. If there is another Z-class DD in your fleet: improves this ship's All Out Assault skill. (Replaces Z Vanguard)",Z1,,Needs Augment,
Yellow[435],Z's Counterattack,"When this ship is attacked, increases own Reload by 30% (50%) for 8s. Effect does not stack with itself.",Repulse,,,
