ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Red[613],Sounderous Full Blast,Increases this ship's FP and ACC by 5% (15%). When this ship fires her Main Guns: 40% (70%) chance to perform a Lv.1 (Lv.10) special attack (DMG is based on the skill's level and this ship's FP stat).,The 2nd,,,
Red[614],Sounderous Full Blast+,Increases this ship's FP and ACC by 5% (15%). When this ship fires her Main Guns: 50% (100%) chance to perform a Lv.1 (Lv.10) special attack (DMG is based on the skill's level and this ship's FP stat). (Replaces Sounderous Full Blast),The 2nd,,Needs Augment,
Red[615],Space City Strike,Increases this ship's FP and AA by 4.5% (12%). Every 12s: executes a Lv.1 (Lv.10) special attack (DMG is based on the skill's level). For every 2 enemy aircraft shot down within your fleet's AA Range: increases your Eagle Union ships' AA by 3.5% (8%) (can be stacked up to 3 times).,Houston II,,,
Red[616],Sparkling Battle Star!,"Increase own Anti-Air stat by 10% (25%). Every 20s, 50% (100%) chance to release a powerful barrage.",San Diego,Needs Retrofit,,
Red[617],Sparkling Star,Every 14s: fires a Lv.1 (Lv.10) star-shaped special barrage. Barrage DMG is based on the skill's level.,Li'l Sandy,,,
Red[618],Special Gunnery Training,"Every 8 times this ship fires its main guns, fire a special barrage (barrage damage scales with skill level). If equipped with the Prototype 310mm gun, increase this ship's main gun efficiency by 4.5% (12%), improve the special barrage based upon proximity to the nearest enemy, and fire it every 4 times main gun is fired instead.
Barrage preview (gif)
Barrage Enhanced - Close preview (gif)

Barrage Enhanced - Far preview (gif)",Azuma,,,
Red[619],Special Gunnery Training+,"Every 8 times this ship fires its main guns, fire a special barrage (barrage damage scales with skill level). The barrage inflicts a special burn to all enemies it hits. If equipped with a high caliber Main Gun (280mm or more), increase this ship's main gun efficiency by 4.5% (12%), improve the special barrage based upon proximity to the nearest enemy, and fire it every 4 times main gun is fired instead.
(Replaces ""Special Gunnery Training"")",Azuma,,,Needs Fate Sim 5
Red[620],Spirited Guidance,"Every 15s: changes this ship's Main Gun ammo type to µ Purple for 8s. These are Normal shells with 110%/110%/90% (120%/120%/100%) modifier. They travel at half the speed of a standard Normal shell, but can home in on targets within a range of 25 units.",Cleveland µ,,,
Red[621],Star-Studded Formation,"Every 8s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). When 4 same-colored shots in a row from this barrage hit the same enemy, one of the following debuffs are inflicted: 1) if the shots were black, the enemy's SPD is decreased by 15% (30%) for 2s; 2) if the shots were white, the enemy's DMG dealt is decreased by 5% (15%) for 2s.",Chen Hai,,,
Red[622],Stormchasing Blade,When this ship launches an Airstrike: launches an additional Lv.1 (Lv.10) special airstrike (DMG is based on the skill's level).,Hiyou META,,,
Red[623],Stormchasing Spirit,Every 20s: launches an additional Lv.1 (Lv.10) airstrike (DMG is based on the skill's level).,Junyou META,,,
Red[624],"Strike Team, Attack!","Every battle, when this ship launches its first Airstrike: launches an additional seaplane airstrike; when it launches its second Airstrike and onwards: 40% (70%) chance to launch an additional torpedo bomber airstrike (DMG is based on the skill's level). If there is a Sakura Empire CVL in the same fleet as this ship: improves these airstrikes.",Chitose,,,
Red[625],Structural Tuning: Overload,"EveryIn-game omits ""Every""

 10s after the battle starts, performs a Lv.1 (Lv.10) special attack (DMG is based on this ship's FP and the skill's level) that marks enemies hit for 5s. Increases the DMG dealt to marked enemies by 1% (10%) for all your ships with a ""Framework of Logic"" skill.",Vestal META,,,
Red[626],Sunglint Phantasm,"Increases this ship's FP, AA, and ASW by 0% (15%). At the start of the battle, if there is a Sakura Empire DD afloat in your Vanguard: every 18s, targets your Vanguard ship with the lowest % of HP left and heals her for 1% (3%) HP (can activate up to 4 times per battle); if no Sakura Empire DD is present, instead increases this ship's TRP by 5% (15%) and, with a 70% chance every 18s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",Yura,,,
Red[627],Super AIming Adjustments,"Increases Main Gun critical rate by 15% (30%), but increases its Spread Range by 1. Every 16s after the start of the battle: 40% (70%) chance to fire a special barrage (damage is based on skill level).
Barrage preview (gif)",Super Gamer Kizuna AI,,,
Red[628],Support Robot Mk IV,"3s after the battle starts and every 20s: summons a support robot for 10s. When summoned, the robot:Fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) and spawns 2 shields that can each block up to 10 enemy shells, lasting for up to 5s.
Heals the ship in your Vanguard with the lowest % of HP left for 0.5% of her max HP 3 times over 10s.
Increases your fleet's AA by 5% (15%) while it is deployed.",Ingraham,,,
Red[629],Supporting Wings,"Increases own Aviation by 5% (15%). All Fairey Albacore planes in use gain 5% (15%) additional efficiency. If equipped with Fairey Albacore plane, when launching an airstrike: 70% (100%) chance to launch additional Fairey Albacore planes that has 80% chance to inflict Flooding for 9s upon hitting an enemy (damage is based on skill level and Aviation stat).",Formidable,,,
Red[630],Suppression Fire,Every time this ship lands 5 hits with its Torpedoes: increases its FP by 3.5% (8%). Can be stacked up to 3 times.,Mogami,Needs Retrofit,,
Red[631],Surpriiiiiiiise!,"When this boat resurfaces and when it retreats: fires a Lv.1 (Lv.10) torpedo barrage (DMG is based on the skill's level) with a 70% chance to ignite enemies, causing Burn DMG. Burn DMG is based on this boat's TRP stat.",Albacore,,,
Red[632],Surpriiiiiiiise!+,"5s after this boat enters the battle, when she resurfaces, and when she leaves the battle: fires a Lv.1 (Lv.10) special torpedo barrage (DMG is based on the skill's level) that Burns enemies hit (Burn DMG is based on this boat's TRP stat). (Replaces Surpriiiiiiiise!)",Albacore,,Needs Augment,
Red[633],"Suzutsuki, Breaking Through!","At the start of the battle, for each Sakura Empire ship in the same fleet as this ship (including self), increase this ship's FP and AA by 1% (5%) until the end of the battle. For every two enemy aircraft shot down within your fleet's Anti-Air Gun range, gain another stack of this buff. This buff may stack up to 6 times.",Suzutsuki,,,
Red[634],Swallow's Sword-Dance,Every 10s: increases this ship's FP and AA by 1.5% (5%) and fires a Lv.1 (Lv.10) special barrage that penetrates enemy shields (DMG is based on the skill's level; FP and AA buff can be stacked up to 3 times). Increases this ship's DMG dealt to enemies hit by this barrage's slash attack by 1% (10%) and decreases this ship's cannon and torpedo DMG taken from those enemies by 1% (10%).,Wakatsuki,,,
Red[635],Swift Analysis,Increases this ship's Crit Rate by 10% (30%) and its Hit Rate against enemy DDs and CLs by 4% (10%). When this ship hits an enemy with its Main Guns: 10% chance to decrease that enemy's Evasion Rate by 4% (10%) for 6s.,Swiftsure,,,
Red[636],"Swordfishes, Attack!",Increase own damage dealt to Battleships by 4% (10%). When launching an airstrike: deploys additional Swordfish planes that launch torpedoes (damage increases with skill level) which reduce the speed of enemies they hit by 40% for 6s.,Centaur,,,
Red[637],"Swordfishes, Strike!",When this ship launches an Airstrike: launches an additional special Swordfish airstrike (DMG is based on skill's level) and decreases the Speed of all onscreen enemies by 30% (60%) for 8s.,Ark Royal,,,
Red[638],Symphony of Destruction,"Upon taking damage or when an enemy ship enters a certain range: fires a Lv.1 (Lv.10) special barrage that ignores the enemy's armor type (damage is based on the skill's level). Has a cooldown of 15s.
Barrage preview (gif)",Friedrich der Große,,,
Red[639],Symphony of Destruction+,When this ship takes DMG or when an enemy comes within close range of this ship: fires a Lv.1 (Lv.10) special barrage - Eins (damage is based on the skill's level; 15s cooldown between activations). When this ship fires her Main Guns: fires a Lv.1 (Lv.10) special barrage - Zwei (damage is based on the skill's level). These barrages always fire from your Flagship position. (Replaces Symphony of Destruction),Friedrich der Große,,,Needs Fate Sim 5
Red[640],Synchronized Strike,"Every 35s (every 15s) after the battle starts: Fire a Level 1 (Level 10) special barrage at a random enemy, and increase the RLD and Accuracy of all BBs, BCs, and BBVs in your main fleet by 10% (20%) for 8s.",Howe,,,
Red[641],Taihou-chan's Mischief,"Every 20s: launches a recon squadron consisting of Saiun aircraft which increase your Main Fleet's DMG dealt by 10% for 8s; after this, every 1s: launches 1 additional random Reppuu, Suisei, or Ryusei aircraft that launches a Lv.1 (Lv.10) special airstrike (this effect ends when either 6 total planes have been launched, or a Ryusei has been launched; special airstrike DMG is based on the skill's level).",Taihou-chan,,,
Red[642],Take Off!,When this ship launches an Airstrike: 40% (70%) chance to launch a special Lv.1 (Lv.10) Swordfish airstrike. Special airstrike damage is based on the skill's level.,Little Illustrious,,,
Red[643],Take the Initiative!,If there are 3 or more Sakura Empire ships in your fleet: launches a Lv.1 (Lv.10) special airstrike 12s after the battle starts.,Akagi-chan,,,
Red[644],Tanker Cannon,Enhances this ship's Secondary Guns using the Battle Tracto Max. Every 15s: 40% (70%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).,Namiko,,,
Red[645],Tanker Cannon+,Enhances this ship's Secondary Guns using the Battle Tracto Max. Every 15s: 50% (100%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). (Replaces Tanker Cannon),Namiko,,Needs Augment,
Red[646],Tänzerin Trombe,"Each hit with the main gun increases own torpedoes' critical strike chance by 0.6% (1.5%) (stacks up to 20 times, effect resets after torpedo lauch).",White Heart,,,
Red[647],Target Designator: Torpedo,When own torpedoes hit a target: 7% (17%) chance to increase Torpedo damage dealt to targeted enemy ship by 20% (40%) for 8s (Effect does not overlap).,Matchless,,,
Red[648],Target Designator: Torpedo,When own torpedoes hit a target: 7% (17%) chance to increase Torpedo damage dealt to targeted enemy ship by 20% (40%) for 8s (Effect does not overlap).,Tanikaze,Needs Retrofit,,
Red[649],Taste My Wrath!,"During battle, increases own Firepower by 20 (80) every 8s. When this effect is stacked 3 times, fires a special barrage then clears effect bonuses. If equipped with a CL gun: enhances special barrage.",Zeppy,,,
Red[650],Teary-Eyed Huntress,"When this boat's equipped torpedoes hit an enemy (skill effects can only affect the same enemy once every 10s):1) Decreases that enemy's SPD by 15% (30%) for 4s. When this boat's torpedoes hit an enemy affected by this skill's SPD debuff: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level; 10s cooldown between activations).
2) With a 50% chance, increases this boat's DMG dealt to the enemy hit by 15% (30%) for 10s.",Flasher,,,
Red[651],Tempesta Pact,"When this ship enters the battle, and every 20s after that: performs a Lv.1 (Lv.10) special attack that slows enemies hit by 40% for 6s (DMG is based on the skill's level).
Increases this ship's DMG dealt by 15% (30%) for 30s after entering the battle.",Royal Fortune,,,
Red[652],Templar's Holy Advance,"Increases this ship's AA and ASW by 1.0% (10.0%). If sortied in the same fleet as Richelieu or either 3 or more Iris Libre or Vichya Dominion ships, increase this ship's FP, TRP, and RLD by 1.0% (10.0%). When this ship is attacked, 15.0% chance to deploy a shield that lasts up to 12s and can block up to 10 shots, and decrease this ship's SPD by 3 (this effect can only activate once every 12s).",Maillé Brézé,,,
Red[653],Ten Sisters,"When taking damage, 4% (10%) chance to fire a special barrage; 5s cool down after activation. The skill can be activated up to 6 times each battle.",Kuon,,,
Red[654],Tenacious Knight of the Sea,"While alive in fleet, reduces duration of burning effect on flagship and self by 3s. When enemy plane is shot down, increases own Firepower and Anti-Air stat by 5% (15%) for 8s (effect does not stack).",Birmingham,,,
Red[655],Terrific Terror,"Every 20s, fire a special barrage (damage is based on skill level). When this ship lands 5 consecutive main gun hits on the same enemy, increase this ship's FP by 1.0% (5.0%) until the end of the battle. This can be stacked up to 4 times. Upon reaching 4 stacks, also increase this ship's TRP by 10.0% (20.0%) and fire the same barrage.",Le Terrible,,,
Red[656],Th-That Was an Accident!,"Decreases this ship's OXY by 20 (10). When this boat resurfaces, and when she retreats from battle: increases this boat's DMG dealt by 5.0% (15.0%). While this boat is retreating: increases this boat's SPD by 50.0%.",U-1206,,,
Red[657],The Best Mines Ever!,"The first 4 times this ship fires her torpedoes every battle, this ship deploys Lv.1 (Lv.10) sea mines at her present location (sea mine DMG is based on the skill's level). When sortied with Admiral Hipper or Admiral Hipper µ, or if there is an enemy Royal Navy CL present: increases this ship's SPD by 3.",Z16,,,
Red[658],The Bigger They Are...,"Every 15s during battle: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). Additionally, increases this ship's Crit Rate by 1% (10%), and increases her damage against Heavy Armor enemies by 5% (15%).",Boise,,,
Red[659],The Blue Cruiser,"At the start of the battle: increases this ship's FP by 4% (10%) and spawns Snezhinka, a summon which fights for 20 (50)s and lowers the Speed of enemies hit by it by 1.5% stacking up to 15% for 4s (its DMG dealt is based on skill level). Additionally, when this ship sinks an enemy: increases this ship's FP by 0.5% (2%) (can be stacked up to 5 times.)",Tashkent,,,
Red[660],The Bull of Scapa Flow,"When this boat hits an enemy with its Torpedoes: for 5s, the enemy hit will take 20% (40%) more DMG from this boat's Torpedoes.",U-47,,,
Red[661],The Bull of Scapa Flow+,"When this boat's torpedoes hit an enemy: for 5s, the enemy hit will take 20% (40%) more DMG from this boat's Torpedoes; when this boat resurfaces, fires a Lv.1 (Lv.10) special torpedo barrage (DMG is based on the skill's level) and decreases this boat's DMG taken by 15% until the battle ends. (Replaces The Bull of Scapa Flow)",U-47,,Needs Augment,
Red[662],The Dark-Dispelling Flame,"Every 8 times this ship's main guns hit an enemy, increase this ship's FP by 1.5% (5%) and RLD by 10% (25%). This buff may be stacked up to 3 times. When fully stacked, enhance this ship's All Out Assault pattern.",Suzuya,,,
Red[663],The Demon,"When firing main gun, 5% chance to increase own Torpedo stat by 30% (60%) for 12s (5s cooldown, starts on cooldown).",Ayanami,,,
Red[664],The Demon+,"Increases this ship's torpedo DMG dealt by 1% (10%). When this ship fires her Main Guns: 5.0% chance to increase this ship's TRP by 30% (60%) for 12s (5s cooldown between activations). When the battle starts: increases this ship's TRP by 50% (100%) for 8s; after this buff expires, decreases this ship's DMG taken by 3.5% (8%) until the battle ends.",Ayanami,,Needs Augment,
Red[665],The Eternal Flagship,"Every 15s: 45% (75%) chance to fire a special barrage (DMG is based on the skill's level). If this barrage fails to activate, instead targets 1 random enemy and increases its DMG taken by 1% (10%) for 8s.",Vittorio Veneto,,,
Red[666],The Fearless Privateer,"Increase this ship's built-in secondary gun's critical rate by 20% (50%) and change its ammo type to Special Normal with 100/100/100 modifiers, Shell Range 55, and Speed 200.
When this ship uses a main gun that fires Normal or High Explosive ammo, change this ship's main gun ammo type to High Explosive that has a chance to inflict special Burn to enemies hit, with 115/115/95 (125/125/105) modifiers.",Drake,,,
Red[667],The Fearless Privateer+,"Increase this ship's built-in secondary gun's critical rate by 20% (50%) and change its ammo type to Special Normal with 100/100/100 modifiers, Shell Range 55, and Speed 200.
When this ship uses a main gun that fires Normal or High Explosive ammo, change this ship's main gun ammo type to High Explosive that has a chance to inflict special Burn to enemies hit, with 115/115/95 (140/140/105) modifiers.
Reduces the amount of main gun fire required to trigger All Out Assault to 6.
(Replaces ""The Fearless Privateer"")",Drake,,,Needs Fate Sim 5
Red[668],The Fighting G,Increases this ship's FP and Accuracy by 5%. Every time this ship sinks an enemy: increases this ship's FP and Accuracy by 1% (2%) for the rest of the battle (can be stacked up to 5 times.),Gloucester,,,
Red[669],The Fighting Lady,"3s after the battle starts: launches a recon squadron consisting of AD-1 Skyraiders, inflicting the Marked debuff to a random enemy (prioritizing humanoid enemies) and decreasing that enemy's AA by 1.5% (6%) for 12s.12s after this effect activates, or after the Marked enemy is sunk: restores 3% of this ship's max HP and launches another AD-1 Skyraider squadron (inflicting the same debuffs again) (this HP recovery effect can only activate up to 5 times per battle).
When this ship launches an airstrike, if she has Eagle Union aircraft equipped: launches a Lv.1 (Lv.10) special airstrike (DMG is based on the skill's level).",Yorktown II,,,
Red[670],The Iris's Holy Flame,"When firing main gun, 45% (75%) chance to fire a special barrage. The barrage has a 70% chance to inflict a special burn DoT, which reduces Firepower, Torpedo, and Aviation stats by 5% for burning enemies. The burn lasts for 30s.",Richelieu,,,
Red[671],The Iris's Vindication,"The first manually aimed salvo of each battle is guaranteed to critically hit. When equipped with a high-explosive main gun, increase main gun damage dealt by 4.5% (12%).",Richelieu,,,
Red[672],The Lady's Advance,Every 20s: 30% (60%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). If this barrage does not activate: increases this ship's EVA by 5% (15%) for 10s.,Louisville,,,
Red[673],The Laurel of Prosody,"When this ship fires her main guns, 50.0% (100%) chance to fire a special barrage (barrage damage is based on skill level). Enemies hit by this barrage decrease speed by 20.0% (30.0%) for 3s. Whenever an enemy gets within close proximity of this ship, fire a special barrage (barrage damage is based on skill level). The proximity barrage has a 15s cooldown between activations.",Ulrich von Hutten,,,
Red[674],The Light of an Oath,"When present in battle, once per battle, if a ship falls below 20% health, trigger a torpedo barrage; if Bismarck is present, the barrage is enhanced.",U-556,,,
Red[675],The Lonesome Lookout,"When this ship launches an Airstrike: 40% (70%) chance to launch an additional special airstrike (DMG is based on the skill's level). At the start of the battle, if there are 3 or more Iron Blood ships in the same fleet: increases this ship's Crit DMG by 5% (20%); if there are no other Iron Blood ships: instead increases this ship's RLD by 1% (10%) and AA by 5% (15%) and further increases the proc chance of this ship's special airstrike by 30% and enhances it.",Weser,,,
Red[676],The Pride of a Senior Knight...,"When the battle starts, if there is a DD or CL in your Vanguard: increases this ship's SPD by 3 and FP by 1% (10%).When this ship takes DMG: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level; 10s cooldown between activations; if this barrage hasn't fired once in the past 20s: fires this barrage).",Royal Oak,,,
Red[677],The Smiling Sawfish,Increases this boat's Torpedo Crit Rate by 10% (20%). At the start of the battle: fires a torpedo barrage (damage and pattern of barrage is based on skill level).,U-96,,,
Red[678],The Southwesterly Wind,When any ship in your fleet (other than this one) takes DMG: 30% chance to fire a Lv.1 (Lv.10) special barrage (15s cooldown). Damage is based on the skill's level.,Libeccio,,,
Red[679],The Star of Fjord,"Once per battle, when launching the first wave of torpedoes: launches a special barrage (damage is based on skill level).",Hardy,,,
Red[680],The Summer Flower We Watch,"Every 25s, 40% (70%) to fire a special barrage.",Natsuiro Matsuri,,,
Red[681],Thrill of the Hunt,"When this ship sinks an enemy: increases this ship's FP by 5% (15%) and RLD by 10% (30%) for 12s. This effect can not activate more than once a second and does not stack, but sinking additional enemies will refresh its duration.",Minneapolis,,,
Red[682],Thunderous Guardian,"For the first 30s of battle: increases this ship's Speed by 5 and FP by 15% (30%); after that, instead increases this ship's EVA by 5% (15%).",Gremyashchy,,,
Red[683],Tiger Thrasher!,Every 1s: performs a Lv.1 (Lv.10) special attack (DMG is based on the skill's level and this ship's FP stat). Every 5 times this attack hits an enemy: increases this ship's FP by 1.5% (5%) (can be stacked up to 3 times).,Hu Pen,,,
Red[684],Time to Clean,Increases this ship's equipped torpedo DMG dealt by 5% (15%) and increases her DMG dealt to DDs and Torpedo Ships by 5% (15%).,Enterprise (Royal Navy),,,
Red[685],To Uphold Expectations,"When the battle starts, if there is another Sardegna Empire BB in your fleet: increases this ship's DMG dealt by 4.5% (12%); if there is none, decreases this ship's DMG taken by 4.5% (12%). When this ship fires her Main Guns: 20% (50%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",Andrea Doria,,,
Red[686],Tormentor of the Weak,Increases this ship's Crit Rate by 1% (10%) and Crit DMG by 10% (20%) when attacking enemies below 50% HP.Every 20s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level); increases this ship's DMG dealt by 5% (15%) to enemies hit by this barrage (effect does not stack); if this ship has a CL Main Gun equipped: increases this ship's Main Gun efficiency by 1% (10%) and reduces the activation interval of this special barrage to 10s.,Felix Schultz,,,
Red[687],Torpedo Launch,"Every 35s (every 20s), fires 3 torpedoes towards the front (Damage depends on skill level).
Barrage preview (gif)",Gneisenau,,,
Red[688],Torpedo Launch,"Every 35s (every 20s), fires 3 torpedoes towards the front (Damage depends on skill level).
Barrage preview (gif)",Scharnhorst,,,
Red[689],Torpedo Launch - Gneisenau,Every 35s (20s): fires 12 acoustic torpedoes forwards (DMG is based on the skill's level). Increases this ship's and your Iron Blood CLs' and DDs' DMG dealt against CVs by 4% (10%). (Replaces Torpedo Launch),Gneisenau,,Needs Augment,
Red[690],Torpedo Orders Received!,Increases this ship's DMG dealt to DDs by 4% (10%). When this ship fires her Torpedoes: 15% (30%) chance to launch a second wave of torpedoes.,Shirayuki,,,
Red[691],Torpedoes: Ready!,"Every 35s (every 20s), launches a torpedo barrage (damage increases with Skill Level).
Barrage preview (gif)",Hiei-chan,,,
Red[692],Torrential Wrath,"With every 2nd wave of torpedoes this ship fires: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) that inflicts a special Flooding ailment to enemies hit for 6s; when this barrage activates: extinguishes all Burning ships in your fleet (does not affect special Burn ailments) and, for 3s, reduces the Burn DMG taken by your fleet by 20% (50%).When the barrage from this skill is activated for the second time: improves this barrage until the end of battle, and fires it again after 5s.",Shimanto,,,
Red[693],Turn the Tide,Increases this boat's DMG dealt to enemy DDs by 5% (15%). When this boat resurfaces: decreases her DMG taken by 15% (30%) and fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).,Torricelli,,,
Red[694],Turning The Tables!,Increases own damage dealt to CVs by 5% (20%). When resurfacing: launches a torpedo barrage with 100% critical hit chance (damage scales with skill level).,I-168,,,
Red[695],Twilight Sheff,"Increases this ship's Crit Rate by 40% (70%) against enemies with the Ashen Mark debuff. When the battle starts, if there are 3 ships in your Vanguard: increases this ship's DMG dealt by 1% (10%).",Sheffield META,,,
Red[696],Twin Blades - Followup Slash,"When the battle starts: increases this ship's Crit DMG by 5% (15%) for every Senran Kagura collab character in your fleet(can be stacked up to 3 times).Every 12s: applies a debuff to the enemy with the lowest HP remaining, increasing their DMG taken from Senran Kagura collab characters by 1% (10%), and performs a Lv.1 (Lv.10) special attack - Twin Blades - Followup Slash (DMG is based on the skill's level and this ship's FP and TRP stats). When this attack activates, if there is only 1 enemy on the battlefield: this attack deals guaranteed Crit DMG.
If this special attack sinks an enemy: performs Twin Blades Combo Strike and Followup - Hanzō-Style Full Bloom (does not restore HP) (10s cooldown between activations).",Asuka,,,
Red[697],Twin Blades Combo Strike,"Increases this ship's FP and TRP by 5% (15%). Once per battle, when this ship's HP falls below 30% as a result of DMG taken: increases this ship's Evasion Rate by 1% (10%) and performs a Lv.1 (Lv.10) special attack (DMG is based on the skill's level and this ship's FP and TRP stats). Restores this ship's HP equal to 12% of the DMG dealt by this attack. When this attack activates, if there is only 1 enemy on the battlefield: this attack deals guaranteed Crit DMG.",Asuka,,,
Red[698],Twin Blades Combo Strike+,"Increases this ship's FP and TRP by 5% (15%). When the battle starts, if there is another Senran Kagura collab character in your fleet: increases this ship's EVA by 5% (15%).Once per battle, when this ship's HP falls below 30% as a result of DMG taken: increases this ship's Evasion Rate by 1% (10%) and performs a Lv.1 (Lv.10) Secret Ninja Art: Hanzō-Style Full Bloom (DMG is based on the skill's level and this ship's FP and TRP stats). Restores this ship's HP equal to 15% of the DMG dealt by this Secret Ninja Art. When this Secret Ninja Art activates, if there is only 1 enemy on the battlefield: this attack deals guaranteed Crit DMG. If Hanzō-Style Full Bloom sinks an enemy: additionally performs Twin Blades - Followup Slash 3 times (10s cooldown between activations from Followup - Hanzō-Style Full Bloom only).
(Replaces Twin Blades Combo Strike)",Asuka,,Needs Augment,
Red[699],Twin Shadow Musou (Saraana),"When paired with Uruuru, every 55s after battle starts: activates a special barrage. The skill can be activated for maximum 2 times each battle (damage based on skill level).",Saraana,,,
Red[700],Twin Shadow Musou (Uruuru),"When paired with Saraana, every 55s after battle starts: activates a special barrage. The skill can be activated for maximum 2 times each battle (damage based on skill level).",Uruuru,,,
Red[701],Two Can Play at That Game,"10s after the battle starts, and every 20s after that: launches a Lv.1 (Lv.10) special airstrike that inflicts a special Burn to enemies hit by it (special airstrike DMG is based on the skill's level; Burn DMG is based on this ship's AVI stat). When this ship's aircraft shoot down an enemy aircraft: decreases your ships' DMG taken from aircraft by 5% (15%) for 10s (20s cooldown between activations).",Indomitable,,,
Red[702],Universal Surprise!,Increases this boat's OXY by 2 (20). When this boat resurfaces: fires a Lv.1 (Lv.10) torpedo barrage with a 70% chance to inflict Armor Break. When this boat retreats from the battle: fires a Lv.1 (Lv.10) torpedo barrage with a 70% chance to Burn enemies. Barrage DMG is based on the skill's level.,Albacore µ,,,
Red[703],Unleashed Tactics,"Every 20s: 40% (70%) chance to fire a special barrage (DMG is based on skill level). While in an Exercise: improves the firing pattern of the barrage.
Barrage preview (gif), Enhanced barrage preview (gif)",Suruga,,,
Red[704],Unseen Phantom,Increases this ship's DMG dealt by 10% (20%). When this ship is attacked: 20% (50%) chance for this ship to enter the Phantom state. This state increases her Evasion Rate by 4% (10%) and lasts for 5s. When this state ends: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). There is a 15s cooldown between Phantom state activations.,Mary Celeste,,,
Red[705],Unseen Phantom+,"Increases this ship's DMG dealt by 10% (20%). When this ship is attacked: 20% (50%) chance for this ship to enter the Phantom state.This state increases her Evasion Rate by 4% (10%) and lasts for 5s. When this state ends, one random enemy is chosen; for 5s, Mary Celeste deals 15% increased DMG to this enemy and she fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) that always deals Critical DMG. There is a 15s cooldown between Phantom state activations.
(Replaces Unseen Phantom)",Mary Celeste,,Needs Augment,
Red[706],Unwavering Resolution,"While there are no other CVs or CVLs in the same fleet as this ship: increases your Main Fleet's AA by 4.5% (12%). When this ship launches an Airstrike, launches an additional special Lv.1 (Lv.10) airstrike (damage based on the skill's level; which squadron gets launched is based on the number of CVs and CVLs in your fleet):One CV/CVL: Launch fighters.
Two CVs/CVLs: Launch fighters and dive bombers.
Three CVs/CVLs: Launch torpedo bombers and dive bombers.",Bunker Hill,,,
Red[707],Unwavering Strength,"When sortied as the Flagship:40% (70%) chance to fire an accompanying special barrage when firing a Salvo.
Increases the DMG of all your Iron Blood Carriers by 10% (20%).",Bismarck,,,
Red[708],Unyielding Magician,"Starting from 80% of this ship's max HP: increases this ship's FP and TRP by 1 for every 1% of max HP lost, up to a maximum of 20 (40). Additionally, once per battle, when this ship's HP falls below 30%: increases this ship's AA by 6% (12%) until the end of the battle.",L'Opiniâtre,,,
Red[709],Unyielding Magician+,"Increases this ship's AA and EVA by 5% (15%). When this ship is below 80% Max HP: increases her FP and TRP by 1 for every 1% of max HP lost below 80%, up to a maximum of 30 (60). Every 20s: 40% (70%) chance to fire a Lv.1 (Lv.10) torpedo barrage (DMG is based on the skill's level). (Replaces Unyielding Magician)",L'Opiniâtre,,Needs Augment,
Red[710],Unyielding Pathfinder,"Once 3s after the battle starts, and with a 40% (70%) chance every 20s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",Kuybyshev,,,
Red[711],"Unyielding, the Flower Blooms",When this ship fires her torpedoes: fires an additional Lv.1 (Lv.10) special torpedo barrage (DMG is based on the skill's level) and increases your Vanguard's TRP by 5% (25%) for 10s.,Jintsuu META,,,
Red[712],Upon the Wind's Edge,"When this ship fires her Torpedoes: fires a Lv.1 (Lv.10) special barrage and executes a slashing attack. Enemies hit by this slashing attack take 3.5% (8%) increased DMG from this ship for 3s, and inflicts a unique Flooding ailment (lasts 6s) to enemies hit by her torpedoes (Flooding deals 179 DMG per tick; 1 tick occurs every 3s; barrage DMG is based on the skill's level).",Shimakaze,,,
Red[713],Urd's Fate-Piercer,"When this ship's Main Guns finish loading: performs a Lv.1 (Lv.10) special attack that inflicts a minus 40% SPD debuff for 6s to enemies hit, after which there is a 50% (80%) chance to fire a Lv.1 (Lv.10) special barrage (special attack and barrage DMG are based on the skill's level). If this ship has an HE Main Gun equipped, or if there is another Iron Blood ship in your fleet when the battle starts: increases the above barrage's activation chance by 20%.",Brünhilde,,,
Red[714],Valorous Avengers,When this ship launches an Airstrike: launches an additional Lv.1 (Lv.10) TBF Avenger airstrike that causes Flooding DoT to enemies hit by their torpedoes (Flooding DMG is based on this ship's AVI stat and the skill's level.) Also increases this ship's DMG to enemy BBs (but not BCs or BBVs) by 4% (10%).,Essex,,,
